Temperature,Year,Month,Country,,
13.692403,1919,11,PAK,,
8.815441,1919,12,PAK,,
8.265686,1920,1,PAK,,
8.197304,1920,2,PAK,,
15.363726,1920,3,PAK,,
19.344364,1920,4,PAK,,
23.532352,1920,5,PAK,,
28.021322,1920,6,PAK,,
28.624756,1920,7,PAK,,
26.714462,1920,8,PAK,,
24.958824,1920,9,PAK,,
20.934069,1920,10,PAK,,
14.428922,1920,11,PAK,,
7.4166665,1920,12,PAK,,
8.304412,1921,1,PAK,,
9.419118,1921,2,PAK,,
16.640196,1921,3,PAK,,
22.743628,1921,4,PAK,,
25.674265,1921,5,PAK,,
28.382843,1921,6,PAK,,
28.755148,1921,7,PAK,,
26.233334,1921,8,PAK,,
24.385294,1921,9,PAK,,
19.390442,1921,10,PAK,,
14.492647,1921,11,PAK,,
10.341912,1921,12,PAK,,
8.297548,1922,1,PAK,,
10.178922,1922,2,PAK,,
16.05245,1922,3,PAK,,
21.377697,1922,4,PAK,,
24.847794,1922,5,PAK,,
28.090687,1922,6,PAK,,
29.136765,1922,7,PAK,,
27.552206,1922,8,PAK,,
24.579166,1922,9,PAK,,
19.560293,1922,10,PAK,,
14.405147,1922,11,PAK,,
10.244853,1922,12,PAK,,
7.811029,1923,1,PAK,,
9.241912,1923,2,PAK,,
15.869364,1923,3,PAK,,
20.673285,1923,4,PAK,,
24.326715,1923,5,PAK,,
28.782843,1923,6,PAK,,
28.148285,1923,7,PAK,,
26.810785,1923,8,PAK,,
23.811764,1923,9,PAK,,
19.191668,1923,10,PAK,,
13.196324,1923,11,PAK,,
8.451715,1923,12,PAK,,
7.5632353,1924,1,PAK,,
9.949019,1924,2,PAK,,
16.708824,1924,3,PAK,,
20.912254,1924,4,PAK,,
23.277206,1924,5,PAK,,
28.464462,1924,6,PAK,,
29.079412,1924,7,PAK,,
26.90907,1924,8,PAK,,
23.596813,1924,9,PAK,,
19.833088,1924,10,PAK,,
13.545343,1924,11,PAK,,
9.422794,1924,12,PAK,,
6.372794,1925,1,PAK,,
7.0666666,1925,2,PAK,,
16.613972,1925,3,PAK,,
22.731863,1925,4,PAK,,
25.409313,1925,5,PAK,,
28.540442,1925,6,PAK,,
28.34755,1925,7,PAK,,
26.88505,1925,8,PAK,,
24.518871,1925,9,PAK,,
20.836765,1925,10,PAK,,
13.382353,1925,11,PAK,,
9.760049,1925,12,PAK,,
8.6,1926,1,PAK,,
11.936765,1926,2,PAK,,
14.70049,1926,3,PAK,,
18.575735,1926,4,PAK,,
24.355883,1926,5,PAK,,
28.643137,1926,6,PAK,,
29.329657,1926,7,PAK,,
27.921322,1926,8,PAK,,
24.492647,1926,9,PAK,,
19.699755,1926,10,PAK,,
12.048529,1926,11,PAK,,
10.062745,1926,12,PAK,,
6.598529,1927,1,PAK,,
8.494118,1927,2,PAK,,
14.144608,1927,3,PAK,,
20.414461,1927,4,PAK,,
25.09093,1927,5,PAK,,
28.314215,1927,6,PAK,,
28.716421,1927,7,PAK,,
26.85343,1927,8,PAK,,
24.526226,1927,9,PAK,,
21.093382,1927,10,PAK,,
14.679903,1927,11,PAK,,
10.139461,1927,12,PAK,,
7.602941,1928,1,PAK,,
10.559314,1928,2,PAK,,
15.20049,1928,3,PAK,,
21.620342,1928,4,PAK,,
26.454412,1928,5,PAK,,
28.592892,1928,6,PAK,,
28.81495,1928,7,PAK,,
27.2375,1928,8,PAK,,
24.100246,1928,9,PAK,,
20.73946,1928,10,PAK,,
14.664461,1928,11,PAK,,
9.044853,1928,12,PAK,,
6.664216,1929,1,PAK,,
8.503431,1929,2,PAK,,
17.01495,1929,3,PAK,,
22.028675,1929,4,PAK,,
25.523285,1929,5,PAK,,
28.336273,1929,6,PAK,,
27.735785,1929,7,PAK,,
26.067402,1929,8,PAK,,
24.603186,1929,9,PAK,,
19.5375,1929,10,PAK,,
14.296324,1929,11,PAK,,
6.8083334,1929,12,PAK,,
5.7142158,1930,1,PAK,,
9.294363,1930,2,PAK,,
15.335785,1930,3,PAK,,
19.747793,1930,4,PAK,,
25.34657,1930,5,PAK,,
28.538235,1930,6,PAK,,
27.741177,1930,7,PAK,,
26.73701,1930,8,PAK,,
24.484068,1930,9,PAK,,
20.094852,1930,10,PAK,,
14.400981,1930,11,PAK,,
9.141421,1930,12,PAK,,
9.31201,1931,1,PAK,,
7.864951,1931,2,PAK,,
15.373285,1931,3,PAK,,
22.245588,1931,4,PAK,,
24.992893,1931,5,PAK,,
27.644115,1931,6,PAK,,
27.369608,1931,7,PAK,,
28.131617,1931,8,PAK,,
24.624754,1931,9,PAK,,
20.455637,1931,10,PAK,,
14.720098,1931,11,PAK,,
10.074019,1931,12,PAK,,
9.8789215,1932,1,PAK,,
10.732598,1932,2,PAK,,
16.05392,1932,3,PAK,,
22.22255,1932,4,PAK,,
24.602207,1932,5,PAK,,
28.36495,1932,6,PAK,,
28.314707,1932,7,PAK,,
26.302206,1932,8,PAK,,
25.242157,1932,9,PAK,,
19.929167,1932,10,PAK,,
14.618628,1932,11,PAK,,
8.635049,1932,12,PAK,,
6.7651963,1933,1,PAK,,
10.549509,1933,2,PAK,,
14.861765,1933,3,PAK,,
19.595589,1933,4,PAK,,
25.327696,1933,5,PAK,,
28.822794,1933,6,PAK,,
28.689707,1933,7,PAK,,
26.160294,1933,8,PAK,,
23.889706,1933,9,PAK,,
20.082108,1933,10,PAK,,
15.203921,1933,11,PAK,,
11.423529,1933,12,PAK,,
5.6100492,1934,1,PAK,,
12.431618,1934,2,PAK,,
14.553186,1934,3,PAK,,
21.048775,1934,4,PAK,,
24.06152,1934,5,PAK,,
28.399755,1934,6,PAK,,
28.176716,1934,7,PAK,,
27.557598,1934,8,PAK,,
24.912254,1934,9,PAK,,
19.52353,1934,10,PAK,,
14.4154415,1934,11,PAK,,
11.037991,1934,12,PAK,,
6.351226,1935,1,PAK,,
10.419853,1935,2,PAK,,
15.73995,1935,3,PAK,,
18.418383,1935,4,PAK,,
24.25049,1935,5,PAK,,
27.216177,1935,6,PAK,,
27.882843,1935,7,PAK,,
26.706127,1935,8,PAK,,
24.041912,1935,9,PAK,,
19.296324,1935,10,PAK,,
14.39755,1935,11,PAK,,
9.703432,1935,12,PAK,,
6.7115197,1936,1,PAK,,
11.052696,1936,2,PAK,,
13.661275,1936,3,PAK,,
20.260294,1936,4,PAK,,
27.564215,1936,5,PAK,,
28.047058,1936,6,PAK,,
27.870342,1936,7,PAK,,
27.095835,1936,8,PAK,,
25.386028,1936,9,PAK,,
20.900246,1936,10,PAK,,
13.805882,1936,11,PAK,,
9.360048,1936,12,PAK,,
7.317647,1937,1,PAK,,
10.588236,1937,2,PAK,,
14.305636,1937,3,PAK,,
19.541668,1937,4,PAK,,
25.525246,1937,5,PAK,,
28.751226,1937,6,PAK,,
28.26593,1937,7,PAK,,
27.426962,1937,8,PAK,,
24.560785,1937,9,PAK,,
19.09093,1937,10,PAK,,
14.039461,1937,11,PAK,,
8.067647,1937,12,PAK,,
7.166912,1938,1,PAK,,
9.083088,1938,2,PAK,,
15.093628,1938,3,PAK,,
21.488726,1938,4,PAK,,
27.451471,1938,5,PAK,,
27.929657,1938,6,PAK,,
28.271322,1938,7,PAK,,
27.342157,1938,8,PAK,,
24.554657,1938,9,PAK,,
20.384804,1938,10,PAK,,
13.043383,1938,11,PAK,,
9.772549,1938,12,PAK,,
8.660784,1939,1,PAK,,
9.833088,1939,2,PAK,,
12.8789215,1939,3,PAK,,
18.594364,1939,4,PAK,,
24.948774,1939,5,PAK,,
28.785294,1939,6,PAK,,
28.150492,1939,7,PAK,,
27.28407,1939,8,PAK,,
25.805883,1939,9,PAK,,
20.644854,1939,10,PAK,,
15.062254,1939,11,PAK,,
11.616912,1939,12,PAK,,
9.765196,1940,1,PAK,,
11.358579,1940,2,PAK,,
14.261274,1940,3,PAK,,
20.120832,1940,4,PAK,,
25.835537,1940,5,PAK,,
28.65907,1940,6,PAK,,
29.032352,1940,7,PAK,,
26.357107,1940,8,PAK,,
24.407352,1940,9,PAK,,
21.246325,1940,10,PAK,,
15.849754,1940,11,PAK,,
10.124755,1940,12,PAK,,
8.091421,1941,1,PAK,,
12.0375,1941,2,PAK,,
17.481373,1941,3,PAK,,
22.673038,1941,4,PAK,,
26.721323,1941,5,PAK,,
28.880392,1941,6,PAK,,
28.336765,1941,7,PAK,,
28.090195,1941,8,PAK,,
24.356863,1941,9,PAK,,
22.709314,1941,10,PAK,,
15.271568,1941,11,PAK,,
10.885539,1941,12,PAK,,
7.948775,1942,1,PAK,,
10.02598,1942,2,PAK,,
16.895832,1942,3,PAK,,
22.338236,1942,4,PAK,,
25.775736,1942,5,PAK,,
28.242157,1942,6,PAK,,
28.038235,1942,7,PAK,,
26.524021,1942,8,PAK,,
24.456617,1942,9,PAK,,
20.630146,1942,10,PAK,,
16.345589,1942,11,PAK,,
8.899264,1942,12,PAK,,
7.3992643,1943,1,PAK,,
10.896568,1943,2,PAK,,
15.802942,1943,3,PAK,,
19.920834,1943,4,PAK,,
24.727451,1943,5,PAK,,
27.752695,1943,6,PAK,,
28.086521,1943,7,PAK,,
27.054657,1943,8,PAK,,
25.020098,1943,9,PAK,,
20.034557,1943,10,PAK,,
15.068382,1943,11,PAK,,
11.810294,1943,12,PAK,,
8.183333,1944,1,PAK,,
9.313235,1944,2,PAK,,
15.783089,1944,3,PAK,,
21.035786,1944,4,PAK,,
25.927942,1944,5,PAK,,
28.562008,1944,6,PAK,,
28.865686,1944,7,PAK,,
26.837744,1944,8,PAK,,
23.713482,1944,9,PAK,,
19.890932,1944,10,PAK,,
15.208824,1944,11,PAK,,
8.628431,1944,12,PAK,,
6.4931374,1945,1,PAK,,
9.355883,1945,2,PAK,,
15.588236,1945,3,PAK,,
19.647058,1945,4,PAK,,
25.071814,1945,5,PAK,,
28.495098,1945,6,PAK,,
28.031864,1945,7,PAK,,
27.322306,1945,8,PAK,,
25.131372,1945,9,PAK,,
20.184559,1945,10,PAK,,
15.281372,1945,11,PAK,,
8.799265,1945,12,PAK,,
8.443382,1946,1,PAK,,
11.518137,1946,2,PAK,,
15.215686,1946,3,PAK,,
24.1125,1946,4,PAK,,
26.926228,1946,5,PAK,,
29.286274,1946,6,PAK,,
28.956127,1946,7,PAK,,
27.528187,1946,8,PAK,,
24.831617,1946,9,PAK,,
22.040686,1946,10,PAK,,
13.184069,1946,11,PAK,,
7.5649514,1946,12,PAK,,
7.921814,1947,1,PAK,,
10.409068,1947,2,PAK,,
16.69804,1947,3,PAK,,
22.195097,1947,4,PAK,,
26.120586,1947,5,PAK,,
28.773037,1947,6,PAK,,
28.597057,1947,7,PAK,,
28.26495,1947,8,PAK,,
25.339214,1947,9,PAK,,
20.019117,1947,10,PAK,,
16.667156,1947,11,PAK,,
9.753186,1947,12,PAK,,
8.264461,1948,1,PAK,,
9.78652,1948,2,PAK,,
14.962255,1948,3,PAK,,
21.81446,1948,4,PAK,,
26.780148,1948,5,PAK,,
27.594852,1948,6,PAK,,
28.494116,1948,7,PAK,,
26.924755,1948,8,PAK,,
24.952942,1948,9,PAK,,
20.934559,1948,10,PAK,,
13.3659315,1948,11,PAK,,
9.915686,1948,12,PAK,,
8.1965685,1949,1,PAK,,
9.718873,1949,2,PAK,,
15.567892,1949,3,PAK,,
22.069118,1949,4,PAK,,
27.018383,1949,5,PAK,,
26.858334,1949,6,PAK,,
28.603186,1949,7,PAK,,
26.531616,1949,8,PAK,,
25.586275,1949,9,PAK,,
18.916422,1949,10,PAK,,
12.476716,1949,11,PAK,,
9.354657,1949,12,PAK,,
7.9754906,1950,1,PAK,,
7.3816175,1950,2,PAK,,
14.218382,1950,3,PAK,,
18.82451,1950,4,PAK,,
25.302696,1950,5,PAK,,
28.158579,1950,6,PAK,,
28.445343,1950,7,PAK,,
26.955393,1950,8,PAK,,
23.731617,1950,9,PAK,,
19.869364,1950,10,PAK,,
13.065442,1950,11,PAK,,
7.245098,1950,12,PAK,,
7.9821076,1951,1,PAK,,
9.203186,1951,2,PAK,,
14.705147,1951,3,PAK,,
18.860785,1951,4,PAK,,
24.929167,1951,5,PAK,,
27.23407,1951,6,PAK,,
28.20245,1951,7,PAK,,
26.991913,1951,8,PAK,,
25.407108,1951,9,PAK,,
22.665686,1951,10,PAK,,
15.393628,1951,11,PAK,,
11.192157,1951,12,PAK,,
8.279412,1952,1,PAK,,
11.6375,1952,2,PAK,,
15.112254,1952,3,PAK,,
22.276714,1952,4,PAK,,
25.66397,1952,5,PAK,,
28.732843,1952,6,PAK,,
28.086521,1952,7,PAK,,
26.617401,1952,8,PAK,,
24.191175,1952,9,PAK,,
19.716911,1952,10,PAK,,
14.509314,1952,11,PAK,,
9.423039,1952,12,PAK,,
8.021323,1953,1,PAK,,
12.202696,1953,2,PAK,,
17.568872,1953,3,PAK,,
21.202696,1953,4,PAK,,
25.402206,1953,5,PAK,,
28.730637,1953,6,PAK,,
28.868383,1953,7,PAK,,
27.001963,1953,8,PAK,,
24.62647,1953,9,PAK,,
19.860294,1953,10,PAK,,
14.977696,1953,11,PAK,,
12.694608,1953,12,PAK,,
7.6539216,1954,1,PAK,,
10.002696,1954,2,PAK,,
15.791176,1954,3,PAK,,
21.267647,1954,4,PAK,,
26.037256,1954,5,PAK,,
28.464706,1954,6,PAK,,
28.218136,1954,7,PAK,,
27.526714,1954,8,PAK,,
25.195343,1954,9,PAK,,
18.833578,1954,10,PAK,,
14.909803,1954,11,PAK,,
9.468382,1954,12,PAK,,
7.9147058,1955,1,PAK,,
11.435049,1955,2,PAK,,
17.169607,1955,3,PAK,,
19.642403,1955,4,PAK,,
23.629412,1955,5,PAK,,
27.993872,1955,6,PAK,,
28.205393,1955,7,PAK,,
27.19485,1955,8,PAK,,
25.024754,1955,9,PAK,,
19.751715,1955,10,PAK,,
14.618136,1955,11,PAK,,
10.804412,1955,12,PAK,,
7.618627,1956,1,PAK,,
10.853677,1956,2,PAK,,
15.539706,1956,3,PAK,,
21.141422,1956,4,PAK,,
27.275244,1956,5,PAK,,
27.916422,1956,6,PAK,,
26.994608,1956,7,PAK,,
26.06152,1956,8,PAK,,
25.326962,1956,9,PAK,,
19.64951,1956,10,PAK,,
14.156863,1956,11,PAK,,
9.8789215,1956,12,PAK,,
7.169118,1957,1,PAK,,
9.069363,1957,2,PAK,,
14.774755,1957,3,PAK,,
18.706863,1957,4,PAK,,
22.893383,1957,5,PAK,,
27.359314,1957,6,PAK,,
28.454166,1957,7,PAK,,
26.887009,1957,8,PAK,,
23.871078,1957,9,PAK,,
19.732597,1957,10,PAK,,
14.778186,1957,11,PAK,,
10.110785,1957,12,PAK,,
10.110294,1958,1,PAK,,
10.875245,1958,2,PAK,,
16.729656,1958,3,PAK,,
22.879658,1958,4,PAK,,
24.821814,1958,5,PAK,,
28.55098,1958,6,PAK,,
28.91299,1958,7,PAK,,
27.390442,1958,8,PAK,,
25.087254,1958,9,PAK,,
20.345589,1958,10,PAK,,
14.330147,1958,11,PAK,,
11.237745,1958,12,PAK,,
7.8100486,1959,1,PAK,,
9.416912,1959,2,PAK,,
16.775736,1959,3,PAK,,
21.588726,1959,4,PAK,,
25.06054,1959,5,PAK,,
28.759314,1959,6,PAK,,
27.701227,1959,7,PAK,,
27.801716,1959,8,PAK,,
25.820343,1959,9,PAK,,
22.003675,1959,10,PAK,,
14.263481,1959,11,PAK,,
9.388235,1959,12,PAK,,
8.337991,1960,1,PAK,,
12.731618,1960,2,PAK,,
13.917892,1960,3,PAK,,
19.200245,1960,4,PAK,,
24.737011,1960,5,PAK,,
28.667648,1960,6,PAK,,
28.239216,1960,7,PAK,,
27.816422,1960,8,PAK,,
25.255882,1960,9,PAK,,
20.414215,1960,10,PAK,,
14.2539215,1960,11,PAK,,
9.239706,1960,12,PAK,,
8.709314,1961,1,PAK,,
8.654166,1961,2,PAK,,
16.299265,1961,3,PAK,,
19.645344,1961,4,PAK,,
25.458578,1961,5,PAK,,
28.104412,1961,6,PAK,,
28.465443,1961,7,PAK,,
27.44093,1961,8,PAK,,
25.86642,1961,9,PAK,,
19.75049,1961,10,PAK,,
13.41054,1961,11,PAK,,
9.424509,1961,12,PAK,,
7.7225485,1962,1,PAK,,
11.784314,1962,2,PAK,,
15.917402,1962,3,PAK,,
21.52549,1962,4,PAK,,
25.282352,1962,5,PAK,,
28.2049,1962,6,PAK,,
28.561764,1962,7,PAK,,
27.239216,1962,8,PAK,,
23.771814,1962,9,PAK,,
19.606863,1962,10,PAK,,
13.51005,1962,11,PAK,,
8.814216,1962,12,PAK,,
8.743382,1963,1,PAK,,
12.738971,1963,2,PAK,,
15.92451,1963,3,PAK,,
20.683578,1963,4,PAK,,
24.125246,1963,5,PAK,,
28.977451,1963,6,PAK,,
28.97353,1963,7,PAK,,
27.703922,1963,8,PAK,,
24.833332,1963,9,PAK,,
21.706617,1963,10,PAK,,
15.522304,1963,11,PAK,,
10.230392,1963,12,PAK,,
5.6112742,1964,1,PAK,,
10.163971,1964,2,PAK,,
17.52451,1964,3,PAK,,
21.630392,1964,4,PAK,,
25.167892,1964,5,PAK,,
27.410294,1964,6,PAK,,
27.88848,1964,7,PAK,,
27.859806,1964,8,PAK,,
24.67892,1964,9,PAK,,
19.067892,1964,10,PAK,,
13.300489,1964,11,PAK,,
8.241667,1964,12,PAK,,
10.034068,1965,1,PAK,,
10.47304,1965,2,PAK,,
15.352696,1965,3,PAK,,
18.243872,1965,4,PAK,,
23.998775,1965,5,PAK,,
28.030636,1965,6,PAK,,
27.983578,1965,7,PAK,,
26.234806,1965,8,PAK,,
24.433332,1965,9,PAK,,
21.814215,1965,10,PAK,,
15.795833,1965,11,PAK,,
8.935539,1965,12,PAK,,
9.565441,1966,1,PAK,,
12.788725,1966,2,PAK,,
15.308825,1966,3,PAK,,
19.807842,1966,4,PAK,,
24.92745,1966,5,PAK,,
28.46201,1966,6,PAK,,
27.943136,1966,7,PAK,,
27.087744,1966,8,PAK,,
24.207598,1966,9,PAK,,
20.571568,1966,10,PAK,,
12.76348,1966,11,PAK,,
8.721079,1966,12,PAK,,
6.720834,1967,1,PAK,,
11.918383,1967,2,PAK,,
14.789461,1967,3,PAK,,
19.934559,1967,4,PAK,,
24.186275,1967,5,PAK,,
28.080637,1967,6,PAK,,
28.71495,1967,7,PAK,,
26.85049,1967,8,PAK,,
25.153921,1967,9,PAK,,
20.047794,1967,10,PAK,,
15.297549,1967,11,PAK,,
9.177206,1967,12,PAK,,
7.2129908,1968,1,PAK,,
8.219853,1968,2,PAK,,
15.848529,1968,3,PAK,,
20.83946,1968,4,PAK,,
23.387255,1968,5,PAK,,
28.584558,1968,6,PAK,,
28.483822,1968,7,PAK,,
27.195099,1968,8,PAK,,
24.782843,1968,9,PAK,,
20.056618,1968,10,PAK,,
14.914461,1968,11,PAK,,
9.902697,1968,12,PAK,,
7.886275,1969,1,PAK,,
9.56152,1969,2,PAK,,
18.263971,1969,3,PAK,,
21.205147,1969,4,PAK,,
24.452696,1969,5,PAK,,
28.476715,1969,6,PAK,,
28.834805,1969,7,PAK,,
27.334314,1969,8,PAK,,
24.62598,1969,9,PAK,,
21.317158,1969,10,PAK,,
15.270833,1969,11,PAK,,
11.203676,1969,12,PAK,,
8.731618,1970,1,PAK,,
11.116912,1970,2,PAK,,
14.956863,1970,3,PAK,,
22.356617,1970,4,PAK,,
26.514215,1970,5,PAK,,
28.69485,1970,6,PAK,,
28.343384,1970,7,PAK,,
28.28652,1970,8,PAK,,
25.164951,1970,9,PAK,,
21.242157,1970,10,PAK,,
14.593382,1970,11,PAK,,
10.264706,1970,12,PAK,,
7.4698534,1971,1,PAK,,
10.8,1971,2,PAK,,
16.363235,1971,3,PAK,,
22.893627,1971,4,PAK,,
26.174755,1971,5,PAK,,
28.672058,1971,6,PAK,,
27.782843,1971,7,PAK,,
27.081371,1971,8,PAK,,
24.184315,1971,9,PAK,,
19.619118,1971,10,PAK,,
15.231618,1971,11,PAK,,
10.775736,1971,12,PAK,,
8.275491,1972,1,PAK,,
6.801961,1972,2,PAK,,
15.526471,1972,3,PAK,,
19.980883,1972,4,PAK,,
25.180882,1972,5,PAK,,
28.497305,1972,6,PAK,,
27.747305,1972,7,PAK,,
26.519608,1972,8,PAK,,
24.059315,1972,9,PAK,,
19.656372,1972,10,PAK,,
15.475,1972,11,PAK,,
9.606127,1972,12,PAK,,
6.851716,1973,1,PAK,,
11.453921,1973,2,PAK,,
15.406863,1973,3,PAK,,
21.993628,1973,4,PAK,,
26.216913,1973,5,PAK,,
29.640194,1973,6,PAK,,
28.155392,1973,7,PAK,,
27.183823,1973,8,PAK,,
25.25858,1973,9,PAK,,
20.014215,1973,10,PAK,,
14.536764,1973,11,PAK,,
9.254412,1973,12,PAK,,
7.9897056,1974,1,PAK,,
7.959559,1974,2,PAK,,
17.31005,1974,3,PAK,,
22.292892,1974,4,PAK,,
25.392647,1974,5,PAK,,
27.539463,1974,6,PAK,,
28.520588,1974,7,PAK,,
27.500492,1974,8,PAK,,
25.119854,1974,9,PAK,,
18.872059,1974,10,PAK,,
14.036029,1974,11,PAK,,
8.6524515,1974,12,PAK,,
7.1164217,1975,1,PAK,,
9.051961,1975,2,PAK,,
14.315686,1975,3,PAK,,
20.602942,1975,4,PAK,,
25.420097,1975,5,PAK,,
27.773773,1975,6,PAK,,
27.57549,1975,7,PAK,,
27.075735,1975,8,PAK,,
24.833088,1975,9,PAK,,
20.488235,1975,10,PAK,,
13.559314,1975,11,PAK,,
10.13701,1975,12,PAK,,
9.115196,1976,1,PAK,,
9.942647,1976,2,PAK,,
14.1375,1976,3,PAK,,
20.307108,1976,4,PAK,,
25.41201,1976,5,PAK,,
27.580393,1976,6,PAK,,
28.388727,1976,7,PAK,,
26.563726,1976,8,PAK,,
24.68701,1976,9,PAK,,
21.251715,1976,10,PAK,,
14.388971,1976,11,PAK,,
9.764706,1976,12,PAK,,
7.7595587,1977,1,PAK,,
10.822304,1977,2,PAK,,
17.93652,1977,3,PAK,,
21.755392,1977,4,PAK,,
25.128185,1977,5,PAK,,
28.396814,1977,6,PAK,,
28.451962,1977,7,PAK,,
27.144608,1977,8,PAK,,
24.518137,1977,9,PAK,,
21.944118,1977,10,PAK,,
16.526714,1977,11,PAK,,
11.335295,1977,12,PAK,,
7.7049017,1978,1,PAK,,
10.031618,1978,2,PAK,,
14.323285,1978,3,PAK,,
21.74902,1978,4,PAK,,
26.91103,1978,5,PAK,,
29.358334,1978,6,PAK,,
27.186274,1978,7,PAK,,
27.275244,1978,8,PAK,,
24.729656,1978,9,PAK,,
20.62647,1978,10,PAK,,
15.011765,1978,11,PAK,,
11.111275,1978,12,PAK,,
8.839705,1979,1,PAK,,
10.231373,1979,2,PAK,,
13.883578,1979,3,PAK,,
22.471325,1979,4,PAK,,
23.42549,1979,5,PAK,,
28.892893,1979,6,PAK,,
29.020834,1979,7,PAK,,
26.681616,1979,8,PAK,,
24.327696,1979,9,PAK,,
20.886274,1979,10,PAK,,
14.654657,1979,11,PAK,,
10.707354,1979,12,PAK,,
8.626471,1980,1,PAK,,
11.154166,1980,2,PAK,,
14.882108,1980,3,PAK,,
23.011518,1980,4,PAK,,
26.388235,1980,5,PAK,,
28.751226,1980,6,PAK,,
28.65245,1980,7,PAK,,
27.36348,1980,8,PAK,,
24.640442,1980,9,PAK,,
21.141666,1980,10,PAK,,
15.1365185,1980,11,PAK,,
10.5404415,1980,12,PAK,,
9.204657,1981,1,PAK,,
11.207843,1981,2,PAK,,
15.710294,1981,3,PAK,,
22.161764,1981,4,PAK,,
26.142893,1981,5,PAK,,
28.450245,1981,6,PAK,,
28.13848,1981,7,PAK,,
26.921814,1981,8,PAK,,
24.930147,1981,9,PAK,,
19.799511,1981,10,PAK,,
14.346324,1981,11,PAK,,
10.721814,1981,12,PAK,,
8.757843,1982,1,PAK,,
8.7409315,1982,2,PAK,,
13.451715,1982,3,PAK,,
20.671324,1982,4,PAK,,
24.141422,1982,5,PAK,,
28.166422,1982,6,PAK,,
28.597057,1982,7,PAK,,
27.243628,1982,8,PAK,,
24.319853,1982,9,PAK,,
20.978922,1982,10,PAK,,
14.726961,1982,11,PAK,,
9.664216,1982,12,PAK,,
8.480883,1983,1,PAK,,
9.680637,1983,2,PAK,,
13.589951,1983,3,PAK,,
18.643627,1983,4,PAK,,
25.290686,1983,5,PAK,,
28.201962,1983,6,PAK,,
28.293629,1983,7,PAK,,
27.54902,1983,8,PAK,,
25.945343,1983,9,PAK,,
20.043629,1983,10,PAK,,
14.941912,1983,11,PAK,,
9.802941,1983,12,PAK,,
7.8916664,1984,1,PAK,,
8.020588,1984,2,PAK,,
17.629412,1984,3,PAK,,
21.870588,1984,4,PAK,,
26.581127,1984,5,PAK,,
29.39951,1984,6,PAK,,
27.880392,1984,7,PAK,,
27.39951,1984,8,PAK,,
23.968628,1984,9,PAK,,
19.19951,1984,10,PAK,,
15.035294,1984,11,PAK,,
9.673285,1984,12,PAK,,
8.5585785,1985,1,PAK,,
11.818627,1985,2,PAK,,
17.406372,1985,3,PAK,,
21.28701,1985,4,PAK,,
25.630636,1985,5,PAK,,
28.494116,1985,6,PAK,,
28.094608,1985,7,PAK,,
26.767649,1985,8,PAK,,
24.591421,1985,9,PAK,,
19.917892,1985,10,PAK,,
15.185539,1985,11,PAK,,
10.265196,1985,12,PAK,,
7.440932,1986,1,PAK,,
9.896078,1986,2,PAK,,
14.496814,1986,3,PAK,,
21.148285,1986,4,PAK,,
25.270588,1986,5,PAK,,
28.451962,1986,6,PAK,,
27.69902,1986,7,PAK,,
26.242893,1986,8,PAK,,
24.228922,1986,9,PAK,,
21.145588,1986,10,PAK,,
15.250735,1986,11,PAK,,
8.791422,1986,12,PAK,,
8.956127,1987,1,PAK,,
11.431373,1987,2,PAK,,
16.358334,1987,3,PAK,,
21.344852,1987,4,PAK,,
23.822304,1987,5,PAK,,
27.877941,1987,6,PAK,,
28.427694,1987,7,PAK,,
28.28652,1987,8,PAK,,
26.078922,1987,9,PAK,,
20.5,1987,10,PAK,,
15.686029,1987,11,PAK,,
10.670343,1987,12,PAK,,
9.961275,1988,1,PAK,,
11.538481,1988,2,PAK,,
15.548529,1988,3,PAK,,
22.768383,1988,4,PAK,,
27.3,1988,5,PAK,,
29.069607,1988,6,PAK,,
28.626715,1988,7,PAK,,
27.173285,1988,8,PAK,,
25.616177,1988,9,PAK,,
20.627697,1988,10,PAK,,
15.540932,1988,11,PAK,,
11.31348,1988,12,PAK,,
7.6085787,1989,1,PAK,,
9.284803,1989,2,PAK,,
14.968628,1989,3,PAK,,
19.87353,1989,4,PAK,,
24.553677,1989,5,PAK,,
27.817892,1989,6,PAK,,
27.386028,1989,7,PAK,,
26.526714,1989,8,PAK,,
24.74804,1989,9,PAK,,
20.792892,1989,10,PAK,,
15.552206,1989,11,PAK,,
10.771078,1989,12,PAK,,
10.376716,1990,1,PAK,,
10.756372,1990,2,PAK,,
14.526225,1990,3,PAK,,
20.87451,1990,4,PAK,,
26.905636,1990,5,PAK,,
28.636765,1990,6,PAK,,
28.452206,1990,7,PAK,,
27.592648,1990,8,PAK,,
25.527697,1990,9,PAK,,
19.992403,1990,10,PAK,,
15.714215,1990,11,PAK,,
10.080393,1990,12,PAK,,
8.257108,1991,1,PAK,,
9.638725,1991,2,PAK,,
15.375246,1991,3,PAK,,
20.297794,1991,4,PAK,,
24.697058,1991,5,PAK,,
28.462255,1991,6,PAK,,
28.829657,1991,7,PAK,,
27.254658,1991,8,PAK,,
24.824265,1991,9,PAK,,
19.786764,1991,10,PAK,,
15.001225,1991,11,PAK,,
11.373529,1991,12,PAK,,
8.725736,1992,1,PAK,,
10.380392,1992,2,PAK,,
14.366422,1992,3,PAK,,
19.634558,1992,4,PAK,,
24.471325,1992,5,PAK,,
